date,trading_variety,trading_type,close_price_cny_ton,highest_price_cny_ton,lowest_price_cny_ton,volume_ton,amount_cny,daily_avg_price_cny,price_change_ratio,close_price_cny_ton_standardized,highest_price_cny_ton_standardized,lowest_price_cny_ton_standardized,volume_ton_standardized,amount_cny_standardized,daily_avg_price_cny_standardized
2026-03-10,CEA,Block,82.0,82.0,82.0,414650.0,30529658.5,73.62753768238274,0.9903381642512078,1.3951756091515066,0.38285184801493205,0.4534126036977869,0.4733751143713614,0.45785221513869906,-0.7554178618652678
2026-03-10,CEA,Auction,82.0,82.0,82.0,10000.0,820000.0,82.0,1.0,1.3951756091515066,0.38285184801493205,0.4534126036977869,-0.6698600789355188,-0.6724627335454697,0.9735280120315634
2026-03-11,CEA,Auction,79.0,79.0,79.0,10000.0,790000.0,79.0,0.9634146341463414,-0.04884416617073095,0.23981439880097893,0.30806386717217243,-0.6698600789355188,-0.6736040946439329,0.35401640064139983
2026-03-11,CEA,Block,79.0,79.0,79.0,500000.0,39820000.0,79.64,1.0,-0.04884416617073095,0.23981439880097893,0.30806386717217243,0.7145097337924469,0.8113066944566254,0.4861788777379682
2026-03-12,CEA,Auction,82.45,82.5,82.0,33000.0,2721000.0,82.45454545454545,1.0436708860759494,1.6117785754498435,0.40669142288392424,0.4534126036977869,-0.6048794550727775,-0.6001384852728548,1.0673934076967395
2026-03-12,CEA,Block,82.45,82.5,82.0,600000.0,47580000.0,79.3,1.0,1.6117785754498435,0.40669142288392424,0.4534126036977869,0.9970341853695828,1.1065387652590934,0.4159675617804156
2026-03-13,CEA,Auction,81.83,82.5,80.5,3000.0,245500.0,81.83333333333333,0.9924802910855063,1.3133478218832457,0.40669142288392424,0.3807382354349797,-0.6896367905459183,-0.6943197985810391,0.9391107002876644
2026-03-13,CEA,Block,81.83,82.5,80.5,600000.0,47630000.0,79.38333333333334,1.0,1.3133478218832457,0.40669142288392424,0.3807382354349797,0.9970341853695828,1.108441033756532,0.4331762176523666
2026-03-16,CEA,Auction,81.95,82.0,81.0,20000.0,1639000.0,81.95,1.0014664548454113,1.3711086128961374,0.38285184801493205,0.4049630248559154,-0.6416076337778053,-0.6413035755574258,0.9632028185083946
2026-03-16,CEA,Block,81.95,82.0,81.0,400000.0,32090000.0,80.225,1.0,1.3711086128961374,0.38285184801493205,0.4049630248559154,0.431985282215311,0.5172159847526203,0.6069836419590487
2026-03-17,CEA,Auction,81.58,82.0,81.5,61768.0,5039092.0,81.58094806372232,0.9954850518608908,1.1930128406063925,0.38285184801493205,0.42918781427685115,-0.5236028208430671,-0.5119458175575667,0.886992165265045
2026-03-18,CEA,Block,81.58,0.0,0.0,416187.0,33975427.5,81.63500421685444,1.0,1.1930128406063925,-3.5268384304997866,-3.5194528613356746,0.477717515192102,0.5889477715017081,0.89815497010919
2026-03-19,CEA,Auction,80.18,82.0,80.0,471056.0,37769022.5,80.17947441493156,0.9828389311105664,0.5191369454560191,0.38285184801493205,0.35651344601404394,0.6327358565279607,0.7332764967125185,0.5975824324373072
2026-03-20,CEA,Auction,80.16,80.5,80.1,204664.0,16406605.9,80.16361402102959,0.9997505612372162,0.5095101469538659,0.3113331234079555,0.3613584038982308,-0.11988668051740307,-0.07946454583426253,0.5943071997094757
2026-03-23,CEA,Auction,80.8,80.8,80.8,20000.0,1616000.0,80.8,1.0079840319361277,0.8175676990226102,0.3256368683293507,0.395273109087541,-0.6416076337778053,-0.6421786190662475,0.7257233674754974
2026-03-24,CEA,Auction,80.22,81.0,80.0,140600.0,11278800.0,80.21906116642958,0.9928217821782178,0.5383905424603117,0.3351726982769477,0.35651344601404394,-0.3008831451757794,-0.2745538183252566,0.605757249840721
2026-03-25,CEA,Auction,79.95,80.0,79.5,100700.0,8051150.0,79.95183714001986,0.9966342557965595,0.4084287626813123,0.2874935485389633,0.3322886565931082,-0.4136104013550566,-0.3973509566404095,0.5505744541063029
2026-03-26,CEA,Auction,79.75,80.5,79.5,179300.0,14299650.0,79.7526491912995,0.9974984365228268,0.3121607776598284,0.3113331234079555,0.3322886565931082,-0.1915461824154278,-0.1596244625155097,0.5094413717458848
2026-03-26,CEA,Block,79.75,80.5,79.5,275350.0,18638441.5,67.69,1.0,0.3121607776598284,0.3113331234079555,0.3322886565931082,0.07981855332441118,0.00544646523257624,-1.9815423742995173
2026-03-27,CEA,Auction,79.9,80.0,79.75,17789.0,1421422.75,79.90458991511608,1.0018808777429469,0.38436176642594305,0.2874935485389633,0.34440105130357607,-0.6478542494021757,-0.6495813825261121,0.5408177192950172
2026-03-27,CEA,Block,79.9,80.0,79.75,100000.0,8100000.0,81.0,1.0,0.38436176642594305,0.2874935485389633,0.34440105130357607,-0.41558807251609653,-0.395492440318412,0.7670241415681756
2026-03-30,CEA,Auction,79.91,80.0,79.6,56600.0,4522760.0,79.90742049469965,1.0001251564455569,0.38917516567701277,0.2874935485389633,0.33713361447729506,-0.5382036845005735,-0.531589859513956,0.5414022449346797
2026-03-30,CEA,Block,79.91,80.0,79.6,280000.0,15680000.0,56.0,1.0,0.38917516567701277,0.2874935485389633,0.33713361447729506,0.092955940322748,-0.10710853610672275,-4.39557262001652
2026-03-31,CEA,Auction,79.54,79.8,79.5,27800.0,2211200.0,79.53956834532374,0.9953697910148919,0.2110793933872748,0.2779577185913663,0.3322886565931082,-0.6195707265547886,-0.6195340148727386,0.4654393523302788
2026-04-02,CEA,Block,79.54,0.0,0.0,100000.0,8100000.0,81.0,1.0,0.2110793933872748,-3.5268384304997866,-3.5194528613356746,-0.41558807251609653,-0.395492440318412,0.7670241415681756
2026-04-03,CEA,Auction,79.87,80.0,79.5,62978.0,5029942.2,79.8682428784655,1.0041488559215488,0.36992156867272014,0.2874935485389633,0.3322886565931082,-0.5201842749789838,-0.5122939250835241,0.5333119155467974
2026-04-08,CEA,Auction,79.55,79.6,79.5,41314.0,3286594.4,79.5515902599603,0.9959934894203079,0.21589279263834454,0.26842188864376926,0.3322886565931082,-0.5813903721686545,-0.5786202370839012,0.46792192423310947
2026-04-09,CEA,Auction,79.52,79.9,78.0,61780.0,4912640.0,79.5182907089673,0.9996228786926461,0.20145259488512163,0.2827256335651651,0.259614288330301,-0.5235689179088778,-0.5167567306783288,0.4610454380683605
2026-04-09,CEA,Block,79.52,79.9,78.0,600000.0,43650000.0,72.75,1.0,0.20145259488512163,0.2827256335651651,0.259614288330301,0.9970341853695828,0.9570204613604208,-0.9366327897547743
2026-04-10,CEA,Auction,79.5,79.6,79.5,56022.0,4453949.0,79.50357002606118,0.9997484909456741,0.1918257963829753,0.26842188864376926,0.3322886565931082,-0.5398366758306894,-0.5342077994655009,0.4580055600723833
2026-04-10,CEA,Block,79.5,79.6,79.5,500000.0,40340000.0,80.68,1.0,0.1918257963829753,0.26842188864376926,0.3322886565931082,0.7145097337924469,0.8310902868299866,0.7009429030198928
2026-04-13,CEA,Auction,79.54,80.0,79.5,34952.0,2780110.0,79.54079880979629,1.0005031446540882,0.2110793933872748,0.2874935485389633,0.3322886565931082,-0.5993645777779919,-0.5978896234551829,0.46569344800632634
2026-04-14,CEA,Auction,79.52,79.8,79.4,32000.0,2544700.0,79.521875,0.9997485541865727,0.20145259488512163,0.2779577185913663,0.3274436987089213,-0.6077046995885489,-0.6068458839948232,0.4617856080394792
2026-04-14,CEA,Block,79.52,79.8,79.4,100000.0,7960000.0,79.6,1.0,0.20145259488512163,0.2779577185913663,0.3274436987089213,-0.41558807251609653,-0.40081879211124005,0.4779187229194314
2026-04-15,CEA,Auction,78.02,78.6,77.6,57000.0,4447200.0,78.02105263157895,0.9811368209255533,-0.5205572927759972,0.2207427389057849,0.2402344567935521,-0.537073586694265,-0.5344645676672851,0.15185998008250567
2026-04-15,CEA,Block,78.02,78.6,77.6,450000.0,30420000.0,67.6,1.0,-0.5205572927759972,0.2207427389057849,0.2402344567935521,0.5732475080038789,0.4536802169381717,-2.000127722641223
2026-04-16,CEA,Auction,78.93,79.2,79.2,55000.0,4341000.0,78.92727272727272,1.011663675980518,-0.08253796092824654,0.24935022874857593,0.3177537829405469,-0.5427240757258077,-0.5385049859558447,0.33899793733497063
2026-04-16,CEA,Block,78.93,79.2,79.2,550000.0,43410000.0,78.92727272727272,1.0,-0.08253796092824654,0.24935022874857593,0.3177537829405469,0.8557719595810149,0.9478895725727157,0.33899793733497063
2026-04-17,CEA,Auction,79.56,79.6,79.5,11548.0,918720.8,79.55670245930031,1.007981755986317,0.22070619188942114,0.26842188864376926,0.3322886565931082,-0.6654866004251048,-0.668706864187831,0.46897761318340075
2026-04-17,CEA,Block,79.56,79.6,79.5,200000.0,14650000.0,73.25,1.0,0.22070619188942114,0.26842188864376926,0.3322886565931082,-0.13306362093896068,-0.14629526715395755,-0.8333808545230803
2026-04-20,CEA,Auction,78.61,79.0,77.9,278700.0,21908300.0,78.60889845712235,0.9880593262946203,-0.2365667369626221,0.23981439880097893,0.2547693304461141,0.08928312245224522,0.12984944154521186,0.2732524182929626
2026-04-20,CEA,Block,78.61,79.0,77.9,1420000.0,107338000.0,75.59014084507042,1.0,-0.2365667369626221,0.23981439880097893,0.2547693304461141,3.3137346883020964,3.380053982657791,-0.3501327125865748
2026-04-21,CEA,Auction,76.14,78.0,75.0,171000.0,13020500.0,76.14327485380117,0.968579061188144,-1.4254763519779305,0.19213524906299456,0.11426555180468653,-0.2149957118963301,-0.208290197485481,-0.23590839889874532
2026-04-21,CEA,Block,76.14,78.0,75.0,621862.0,46378772.36,74.5804894976699,1.0,-1.4254763519779305,0.19213524906299456,0.11426555180468653,1.0587996809733762,1.0608376153026036,-0.5586296236433569
2026-04-22,CEA,Auction,75.81,78.0,75.7,182999.0,13873724.2,75.81311482576407,0.9956658786446021,-1.5843185272633757,0.19213524906299456,0.1481802569939967,-0.18109560295158955,-0.17582896714723628,-0.30408772256070693
2026-04-22,CEA,Block,75.81,78.0,75.7,800000.0,54819000.0,68.52375,1.0,-1.5843185272633757,0.19213524906299456,0.1481802569939967,1.5620830885238546,1.3819491983182517,-1.8093697723006656
2026-04-23,CEA,Block,76.22,79.5,75.5,500000.0,31825000.0,63.65,1.0054082574858199,-1.3869691579693382,0.2636539736699711,0.13849034122562226,0.7145097337924469,0.5071339617161958,-2.815818010971604
2026-04-23,CEA,Auction,76.22,79.5,75.5,320801.0,24452158.5,76.22220161408474,1.0,-1.3869691579693382,0.2636539736699711,0.13849034122562226,0.2082287418107352,0.2266314792750392,-0.21960971741705312
2026-04-24,CEA,Auction,77.59,78.0,77.5,121700.0,9442600.0,77.58915365653246,1.0179742849645763,-0.7275334605721809,0.19213524906299456,0.23538949890936522,-0.3542802665238581,-0.3444127266251912,0.06267117008623456
2026-04-27,CEA,Auction,79.0,79.5,78.5,20001.0,1580019.5,78.99702514874257,1.0181724449026937,-0.04884416617073095,0.2636539736699711,0.28383907775123673,-0.6416048085332895,-0.6435475104996893,0.3534020823426868
2026-04-27,CEA,Block,79.0,79.5,78.5,282558.0,19419816.7,68.72860333099753,1.0,-0.04884416617073095,0.2636539736699711,0.28383907775123673,0.10018291579409112,0.03517417378537167,-1.7670667665723598
2026-04-28,CEA,Auction,78.3,79.2,78.0,236912.0,18551136.0,78.30391031268995,0.9911392405063291,-0.3857821137459211,0.24935022874857593,0.259614288330301,-0.028778195372808308,0.0021248951865137544,0.21027118602222522
2026-04-28,CEA,Block,78.3,79.2,78.0,311142.0,24247518.9,77.9307162003201,1.0,-0.3857821137459211,0.24935022874857593,0.259614288330301,0.18093970503289963,0.21884588998687052,0.13320515738370378
2026-04-29,CEA,Auction,78.89,80.0,78.5,304735.0,24040063.2,78.88842174348204,1.0075351213282249,-0.10179155793254606,0.2874935485389633,0.28383907775123673,0.16283836342035254,0.21095316113238916,0.3309750588108847
2026-04-29,CEA,Block,78.89,80.0,78.5,297442.0,21568034.0,72.51173001795308,1.0,-0.10179155793254606,0.2874935485389633,0.28383907775123673,0.142233855166832,0.1169038956942231,-0.9858364632627042
2026-04-30,CEA,Auction,79.5,80.0,79.3,132000.0,10494500.0,79.50378787878788,1.0077322854607682,0.1918257963829753,0.2874935485389633,0.3225987408247338,-0.3251802480114131,-0.3043928019760782,0.4580505475036362
2026-04-30,CEA,Block,79.5,80.0,79.3,100000.0,7700000.0,77.0,1.0,0.1918257963829753,0.2874935485389633,0.3225987408247338,-0.41558807251609653,-0.4107105882979207,-0.05899134028537586
2026-05-06,CEA,Auction,80.01,80.5,80.0,57500.0,4600500.0,80.00869565217391,1.0064150943396226,0.4373091581877581,0.3113331234079555,0.35651344601404394,-0.5356609644363793,-0.5286322124541385,0.562315956934904
2026-05-07,CEA,Auction,80.0,80.0,80.0,36000.0,2880000.0,80.0,0.999875015623047,0.4324957589366816,0.2874935485389633,0.35651344601404394,-0.5964037215254635,-0.5940892714510001,0.5605202711047877
2026-05-07,CEA,Block,80.0,80.0,80.0,430000.0,33549000.0,78.02093023255814,1.0,0.4324957589366816,0.2874935485389633,0.35651344601404394,0.5167426176884518,0.5727241795078782,0.1518347042109674
2026-05-08,CEA,Auction,80.06,80.8,79.9,81400.0,6517170.0,80.06351351351351,1.00075,0.4613761544431274,0.3256368683293507,0.35166848812985707,-0.4681376205094438,-0.45571179323442623,0.5736360574720568
2026-05-08,CEA,Block,80.06,80.8,79.9,600000.0,46380000.0,77.3,1.0,0.4613761544431274,0.3256368683293507,0.35166848812985707,0.9970341853695828,1.0608843213205674,0.0029598208536399115
